,Unnamed: 0,#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,M_j,J_68L,J_68U,J_95L,J_95U,M_h,H_68L,H_68U,H_95L,H_95U,M_ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,nmx,nmx_err,dnu,dnu_err,Teff,Teff_err,Glat,Glon,feh,feh_err,alpha,m_seismo,logAge,B,BDnu,Bnumax,Nseismo,S,SDnu,Snumax,Y,YDnu,Ynumax,e_BDnu,e_Bnumax,e_SDnu,e_Snumax,e_YDnu,e_Ynumax,Z,Aks,Ks,Aj,J,Ah,H,L,logL,logT,sig_M,est_type
16,,212284436,12.1252,4.9264,25.0862,2.3209,35.5205,0.8457,0.6922,1.0913,0.6262,1.3699,2.397,2.381,2.4129,2.3659,2.4281,9.4503,8.5997,10.6589,8.1631,11.8649,-3.019,-3.0668,-2.9782,-3.1113,-2.9472,0.6422,0.3095,0.8761,0.058,0.9934,0.7419,0.3901,0.9862,0.128,1.1095,1.4313,1.0579,1.6975,0.77,1.8435,0.6844,0.3307,0.9286,0.0687,1.0512,0.4325,0.0905,0.67,-0.1632,0.7886,0.2974,-0.0345,0.5297,-0.2826,0.6458,1.1416,0.7722,1.4051,0.4903,1.5494,-0.769,-1.0853,-0.5455,-1.3244,-0.4336,-1.3117,-1.6032,-1.0979,-1.8367,-0.9874,-1.3866,-1.6748,-1.1743,-1.9072,-1.0631,-1.4236,-1.7103,-1.2118,-1.9423,-1.1004,-1.3791,-1.6644,-1.1659,-1.8997,-1.056,-1.4603,-1.7442,-1.2489,-1.977,-1.138,-1.4749,-1.7575,-1.2635,-1.9908,-1.1533,0.2236,-0.0288,0.517,-0.2768,0.8473,13.2204,13.0702,13.432,12.9674,13.6833,4406.389,4111.9391,4857.3016,3921.6881,5453.3963,6,griJHKs,31.98,1.1528,3.887,0.2334,4725,100,42.786,321.594,-0.901,0.2,-99.9,1.196664318,10.0836889108,1,3.887,31.98,2,1,3.96,31.8,0,-99.9,-99.9,0.078,0.83,0.01,2.53,-99.9,-99.9,3.0118339364,0.0254904,11.8592904,0.0630552,12.5144552,0.042484,11.951184,1.53509540544e+28,1.60316344274,3.67440181285,0.357953251138,RGB
17,,212286098,2.8514,1.4924,5.5452,0.8726,10.9696,1.274,1.0433,1.5679,0.8666,1.8783,2.3729,2.3573,2.3884,2.3417,2.4025,11.915,10.8731,13.1146,10.0172,14.2866,-3.142,-3.1801,-3.1057,-3.2172,-3.0749,0.0271,-0.2112,0.2803,-0.4275,0.5018,0.0972,-0.1512,0.3643,-0.3756,0.6024,0.7423,0.467,1.0335,0.2183,1.2992,0.0384,-0.2095,0.3059,-0.433,0.5449,-0.194,-0.4336,0.0642,-0.6498,0.292,-0.3128,-0.5465,-0.0626,-0.7583,0.157,0.4607,0.1931,0.7461,-0.0479,1.0069,-1.3514,-1.5747,-1.1148,-1.7772,-0.9078,-1.8561,-2.0712,-1.6386,-2.2649,-1.4464,-1.925,-2.1392,-1.7106,-2.3309,-1.5198,-1.9593,-2.173,-1.7463,-2.3647,-1.5567,-1.9201,-2.1365,-1.706,-2.3302,-1.5155,-1.9945,-2.208,-1.7825,-2.3996,-1.5941,-2.0086,-2.2227,-1.7972,-2.4144,-1.6094,0.2503,-0.016,0.5051,-0.2736,0.7517,13.9768,13.8279,14.1266,13.6512,14.2907,6242.4275,5828.7293,6688.2959,5373.1787,7213.5485,6,griJHKs,29.78,1.0186,3.494,0.1472,4906,100,42.694,322.211,-0.795,0.2,-99.9,1.5659078453,9.4550581453,1,3.494,29.78,2,1,3.57,29.03,0,-99.9,-99.9,0.069,0.74,0.01,2.86,-99.9,-99.9,4.2480659044,0.0285342,12.0803342,0.0705846,12.6959846,0.047557,12.168257,2.83618919705e+28,1.86976326937,3.69072754387,0.303065999413,RC
18,,212286115,7.5119,3.8669,14.3965,2.0834,25.4266,1.0301,0.8649,1.2413,0.7423,1.4908,2.6232,2.6085,2.6377,2.5948,2.6517,8.0334,7.425,8.7367,6.9423,9.4948,-2.7206,-2.7525,-2.6905,-2.7852,-2.6648,1.0156,0.7918,1.2323,0.5748,1.4174,1.113,0.8744,1.3458,0.6458,1.5495,1.8406,1.5725,2.1039,1.3187,2.3487,1.0481,0.8097,1.2809,0.5811,1.4843,0.7976,0.5685,1.0205,0.3477,1.2123,0.6631,0.4409,0.8779,0.2267,1.0617,1.5582,1.2911,1.8229,1.0403,2.0724,-0.4132,-0.6222,-0.2127,-0.8261,-0.0426,-0.9556,-1.1511,-0.7707,-1.3434,-0.6137,-1.0344,-1.2277,-0.8519,-1.4182,-0.6968,-1.0711,-1.2637,-0.8893,-1.4532,-0.7349,-1.0117,-1.2062,-0.8273,-1.3972,-0.6716,-1.103,-1.2952,-0.9213,-1.4843,-0.7677,-1.1147,-1.3064,-0.9335,-1.4952,-0.7799,0.3616,0.1147,0.6115,-0.1165,0.8432,9.9295,9.7849,10.0788,9.6521,10.2193,968.0344,905.6796,1036.9412,851.9753,1106.2459,6,griJHKs,54.12,1.69,5.616,0.1991,4678,100,42.595,322.621,-0.569,0.2,-99.9,1.3111358731,9.8757497979,1,5.616,54.12,3,1,5.66,53.64,1,5.7,54.6,0.085,1.19,0.14,2.16,0.18,1.2,0.6803316415,0.0412224,8.9363224,0.1019712,9.6182712,0.068704,9.042604,1.06580212894e+28,1.44470465431,3.67006021747,0.265840440866,RGB
19,,212286256,14.242,6.4871,26.4784,2.8577,34.4968,0.7687,0.6499,0.9693,0.6051,1.2296,2.2642,2.2445,2.2839,2.2255,2.3027,10.5075,9.7626,11.6551,9.3757,12.9891,-3.1993,-3.2385,-3.1659,-3.2808,-3.1373,0.3121,0.0501,0.4918,-0.2669,0.59,0.4018,0.1329,0.5861,-0.2081,0.6877,1.0176,0.7331,1.2157,0.3419,1.3363,0.3525,0.0834,0.5366,-0.2592,0.6376,0.11,-0.1532,0.2899,-0.4737,0.3875,-0.0174,-0.2761,0.1597,-0.5809,0.2555,0.7423,0.4635,0.9353,0.0912,1.0489,-1.0534,-1.3039,-0.8817,-1.5866,-0.7912,-1.5658,-1.8056,-1.3999,-2.0649,-1.3122,-1.6371,-1.8748,-1.4722,-2.1296,-1.3842,-1.6743,-1.9106,-1.51,-2.1638,-1.4217,-1.6606,-1.8988,-1.4946,-2.1537,-1.405,-1.7166,-1.9522,-1.5524,-2.2039,-1.4642,-1.7367,-1.9723,-1.5723,-2.2237,-1.4839,0.1214,-0.078,0.3352,-0.2724,0.5628,13.2405,13.1235,13.3976,13.0428,13.5707,4447.3883,4213.9936,4780.9428,4060.3317,5177.7114,6,griJHKs,22.88,1.1402,3.288,0.1472,4963,100,42.761,321.948,-1.365,0.2,-99.9,0.9214030472,10.1535709814,1,3.288,22.88,3,1,3.37,22.44,1,3.36,22.8,0.069,0.7,0.07,1.06,0.13,0.9,3.0381379982,0.0138396,11.6172396,0.0342348,12.2213348,0.023066,11.697766,2.31000450987e+28,1.78064089867,3.6957442752,0.289297943304,RC
20,,212286686,13.5254,6.7367,25.0568,3.3146,35.5836,0.8134,0.6883,0.9895,0.6252,1.2186,2.4943,2.4803,2.5082,2.4677,2.5216,8.2813,7.6631,9.0801,7.309,10.0163,-2.8634,-2.9012,-2.8307,-2.9411,-2.8046,0.8796,0.6499,1.079,0.4158,1.1967,0.9679,0.7288,1.1763,0.4879,1.3027,1.6306,1.3724,1.8598,1.123,2.0148,0.9112,0.6722,1.1193,0.4305,1.2443,0.6678,0.435,0.8696,0.1978,0.9884,0.5394,0.3118,0.7363,0.0781,0.8507,1.3469,1.0932,1.5725,0.8459,1.7251,-0.5135,-0.7326,-0.3256,-0.9611,-0.2179,-1.0414,-1.2508,-0.8634,-1.472,-0.7601,-1.1135,-1.3217,-0.937,-1.5416,-0.8343,-1.1494,-1.357,-0.9736,-1.5764,-0.8713,-1.1107,-1.3191,-0.9328,-1.5374,-0.8304,-1.1861,-1.393,-1.0106,-1.6113,-0.9085,-1.2014,-1.408,-1.0257,-1.6261,-0.9231,0.5044,0.2718,0.7453,0.0658,0.9752,11.6253,11.4783,11.7817,11.3676,11.9352,2113.7814,1975.4616,2271.6577,1877.2495,2438.0201,6,griJHKs,40.04,1.2728,4.61,0.2266,4668,100,43.494,318.546,-1.07,0.2,-99.9,1.1656473547,10.1311501178,1,4.61,40.04,3,1,4.71,38.77,1,4.72,39.8,0.085,0.99,0.01,2.1,0.21,0.8,1.4781243359,0.0575016,10.5693016,0.1422408,11.2540408,0.095836,10.679736,1.12294207534e+28,1.46738542555,3.66913084737,0.27294594703,RGB
21,,212286734,7.71,3.5197,16.6982,1.6647,29.7691,0.9645,0.7785,1.2089,0.6668,1.5209,2.5591,2.5461,2.572,2.534,2.5843,8.3658,7.5635,9.3122,7.039,10.3941,-2.8023,-2.8458,-2.7618,-2.8907,-2.7308,0.8407,0.5738,1.0968,0.2996,1.2853,0.9215,0.6442,1.1891,0.3602,1.3883,1.5826,1.2856,1.8749,0.9812,2.0993,0.8629,0.5854,1.1306,0.3014,1.329,0.6243,0.354,0.8839,0.0771,1.0756,0.4995,0.2349,0.753,-0.036,0.9393,1.302,1.0091,1.5902,0.7099,1.8124,-0.55,-0.805,-0.3069,-1.0664,-0.1311,-1.0708,-1.315,-0.8402,-1.5653,-0.6747,-1.1424,-1.3849,-0.9135,-1.6333,-0.7501,-1.1778,-1.4195,-0.9496,-1.667,-0.7863,-1.1358,-1.3782,-0.9062,-1.6268,-0.7405,-1.2128,-1.4536,-0.9852,-1.7008,-0.822,-1.2272,-1.4677,-0.9997,-1.7147,-0.8365,0.5072,0.2129,0.8022,-0.0543,1.0851,12.4012,12.2192,12.5836,12.0507,12.7586,3021.5817,2778.6834,3286.3348,2571.2022,3562.2034,5,grJHKs,46.06,1.2703,4.98,0.2553,4750,100,43.224,319.921,-0.883,0.2,-99.9,1.3374798591,9.8870543781,1,4.98,46.06,2,0,-99.9,-99.9,1,5.18,46.1,0.087,1.06,-99.9,-99.9,0.24,0.7,2.0908465039,0.0578208,11.3166208,0.1430304,11.9942304,0.096368,11.426768,1.22864473411e+28,1.50645439453,3.67669360962,0.333468829128,RGB
22,,212287443,24.742,13.8379,33.6336,6.5984,37.4099,0.6699,0.6162,0.7851,0.5991,0.9743,2.3698,2.3514,2.3875,2.333,2.4043,8.7079,8.3318,9.3794,8.0916,10.3646,-3.0129,-3.0494,-2.9815,-3.0885,-2.9539,0.7515,0.5706,0.8571,0.2935,0.9285,0.8424,0.6567,0.9512,0.3595,1.0273,1.4782,1.2813,1.6037,0.9652,1.7031,0.7908,0.6049,0.8987,0.3047,0.9731,0.5463,0.3643,0.6513,0.0782,0.7231,0.4173,0.2382,0.5208,-0.0366,0.5888,1.1976,1.0044,1.3182,0.6941,1.4121,-0.6277,-0.8017,-0.5287,-1.0617,-0.4645,-1.1505,-1.3185,-1.0541,-1.5586,-0.9926,-1.2226,-1.3892,-1.1261,-1.6262,-1.064,-1.2594,-1.4256,-1.1629,-1.6608,-1.1005,-1.2343,-1.402,-1.137,-1.6351,-1.0738,-1.2996,-1.4656,-1.2032,-1.6985,-1.1407,-1.3176,-1.4837,-1.221,-1.7155,-1.1583,0.2228,0.105,0.3494,-0.0178,0.5001,10.6301,10.5648,10.7126,10.51,10.8179,1336.642,1297.0884,1388.422,1264.7265,1457.3707,6,griJHKs,28.9,1.3521,4.238,0.2553,4807,100,42.608,322.74,-1.209,0.2,-99.9,0.6412882881,10.3934348026,1,4.238,28.9,3,1,4.47,28.51,1,4.34,29.4,0.087,0.91,0.08,1.43,0.24,1.0,0.9293266383,0.0253992,9.4328992,0.0628296,10.0652296,0.042332,9.521932,1.39624067045e+28,1.56198835511,3.68187412213,0.192530023633,RGB
23,,212287869,10.3679,4.9739,20.4141,2.6369,32.5907,0.8593,0.711,1.0559,0.626,1.2767,2.3971,2.3783,2.4161,2.3609,2.4342,9.5147,8.7765,10.426,8.3059,11.3098,-3.0206,-3.0536,-2.991,-3.0843,-2.9656,0.5413,0.297,0.7494,0.0817,0.8905,0.6259,0.3715,0.8423,0.1417,0.9905,1.2606,0.9854,1.4963,0.732,1.6708,0.5725,0.3179,0.7885,0.087,0.9362,0.3324,0.0855,0.5423,-0.1339,0.6844,0.2069,-0.0339,0.4119,-0.245,0.5496,0.981,0.7121,1.2113,0.4665,1.3806,-0.8348,-1.0648,-0.6387,-1.2645,-0.5084,-1.352,-1.5681,-1.1662,-1.7552,-1.0417,-1.4225,-1.6364,-1.2382,-1.8217,-1.1148,-1.4584,-1.6711,-1.2748,-1.8554,-1.1519,-1.4307,-1.6446,-1.2446,-1.8296,-1.1195,-1.4973,-1.7089,-1.314,-1.8922,-1.1913,-1.5145,-1.7261,-1.3311,-1.9092,-1.2081,0.3439,0.1056,0.5888,-0.1143,0.8394,12.2391,12.0896,12.3937,11.9575,12.5584,2804.3074,2617.7313,3011.2287,2463.2478,3248.4074,6,griJHKs,31.98,1.3841,3.975,0.1415,4805,100,43.863,316.669,-1.152,0.2,-99.9,1.1220684231,10.0156907997,1,3.975,31.98,3,1,3.96,31.93,1,4.08,30.6,0.075,0.84,0.01,2.49,0.12,1.1,1.9654120768,0.0392046,10.8558046,0.0969798,11.5012798,0.065341,10.952441,1.66418152585e+28,1.63822876747,3.681693392,0.282346772604,RGB
24,,212287914,11.7676,5.6332,23.2479,2.6836,34.941,0.8274,0.6859,1.0243,0.6134,1.2764,2.1455,2.1214,2.1702,2.0987,2.1942,12.4955,11.5663,13.6471,10.9967,14.9738,-3.3915,-3.4247,-3.36,-3.4587,-3.3317,0.0556,-0.1558,0.2442,-0.3851,0.3732,0.1656,-0.0525,0.3619,-0.2907,0.4999,0.855,0.6277,1.0649,0.3701,1.2282,0.1123,-0.1068,0.3089,-0.3454,0.4457,-0.1484,-0.3628,0.0433,-0.5948,0.1747,-0.2894,-0.5001,-0.1015,-0.7271,0.0258,0.5572,0.3326,0.7642,0.0805,0.924,-1.3585,-1.564,-1.1768,-1.7833,-1.0574,-1.9082,-2.1069,-1.7333,-2.3171,-1.6202,-1.9839,-2.1816,-1.8103,-2.3901,-1.6978,-2.0221,-2.2193,-1.8493,-2.4274,-1.737,-1.9854,-2.1821,-1.812,-2.3909,-1.6976,-2.0621,-2.2585,-1.8897,-2.4661,-1.7773,-2.0787,-2.2747,-1.9064,-2.4823,-1.7941,0.5281,0.3119,0.7455,0.1065,0.9672,12.6279,12.4907,12.7693,12.371,12.9158,3354.1222,3148.7089,3579.8786,2979.8299,3829.633,5,grJHKs,18.63,1.2298,2.584,0.1031,4641,100,43.632,318.009,-1.177,0.2,-99.9,1.1791750638,10.0706878976,1,2.584,18.63,2,0,-99.9,-99.9,1,2.61,18.5,0.065,0.55,-99.9,-99.9,0.08,1.1,2.3355427954,0.0602034,10.7042034,0.1489242,11.4183242,0.100339,10.820039,2.49798876641e+28,1.81461855189,3.66661156842,0.263101216265,RC
25,,212288420,8.8051,4.3791,17.3854,2.3235,29.0044,0.9238,0.7663,1.1303,0.6669,1.3731,2.6285,2.6136,2.6434,2.6009,2.6573,7.5579,6.9366,8.2997,6.5288,9.086,-2.6885,-2.7262,-2.6543,-2.7635,-2.63,1.0302,0.802,1.2496,0.5862,1.4135,1.1044,0.8682,1.3335,0.6455,1.5072,1.7474,1.4993,1.9979,1.2708,2.1978,1.0465,0.8096,1.2756,0.5858,1.4482,0.8132,0.5815,1.0353,0.3619,1.2013,0.6926,0.4654,0.9092,0.2498,1.0695,1.4717,1.2262,1.718,0.9988,1.9144,-0.3484,-0.569,-0.141,-0.7802,0.0093,-0.8605,-1.0729,-0.6637,-1.2771,-0.5231,-0.9303,-1.1415,-0.7351,-1.3447,-0.596,-0.9649,-1.1753,-0.7705,-1.3782,-0.6321,-0.9266,-1.1364,-0.7309,-1.338,-0.5904,-0.9999,-1.2093,-0.806,-1.411,-0.668,-1.0147,-1.2239,-0.8209,-1.4252,-0.6823,0.4988,0.253,0.7412,0.0182,0.9741,11.7254,11.574,11.8753,11.4337,12.0341,2213.4781,2064.4731,2371.7112,1935.2542,2551.6195,6,griJHKs,54.86,1.8374,5.613,0.2641,4694,100,43.072,320.878,-1.048,0.2,-99.9,1.3756066775,9.9447342926,1,5.613,54.86,3,1,5.78,55.3,1,5.5,53.9,0.085,1.19,0.01,9.3,0.25,1.4,1.5345331745,0.0568632,10.8519632,0.1406616,11.5176616,0.094772,10.959672,9.56338309795e+27,1.39763962435,3.67154308526,0.287590820438,RGB
26,,212289900,7.6979,5.1235,11.1864,3.4624,16.0382,0.923,0.8243,1.0339,0.7446,1.1578,3.0164,3.0073,3.0257,2.9989,3.0345,4.8316,4.5824,5.1012,4.3865,5.3861,-2.1059,-2.1294,-2.0838,-2.1529,-2.0677,1.7444,1.6138,1.8776,1.4873,1.9948,1.796,1.6612,1.9313,1.5305,2.0501,2.297,2.1583,2.4418,2.0273,2.5731,1.7465,1.6115,1.882,1.4788,2.0007,1.5513,1.4189,1.6834,1.2893,1.7982,1.4593,1.3296,1.5886,1.2013,1.7011,2.0676,1.9307,2.2085,1.7986,2.3351,0.4822,0.3551,0.6076,0.2296,0.7146,0.039,-0.0846,0.1602,-0.2076,0.2621,-0.0216,-0.1443,0.0987,-0.2666,0.1996,-0.053,-0.1748,0.0664,-0.2963,0.1667,-0.0518,-0.1724,0.0679,-0.2917,0.1691,-0.0907,-0.2118,0.0283,-0.3325,0.1283,-0.1119,-0.2326,0.007,-0.3525,0.1071,0.607,0.4623,0.7503,0.3243,0.8861,7.3981,7.3046,7.4906,7.2168,7.5813,301.725,289.0084,314.8685,277.5567,328.2923,6,griJHKs,128.34,2.6944,11.202,0.3952,4935,100,42.746,322.485,-1.659,0.2,-99.9,1.1968148618,9.8863722651,1,11.202,128.34,3,1,11.19,128.55,1,11.34,129.8,0.139,2.36,0.04,1.22,0.37,1.3,0.2312229272,0.069198,7.445698,0.171174,8.051474,0.11533,7.55243,4.77493542687e+27,1.09599557374,3.69328715701,0.171835328149,RGB
27,,212289909,7.6019,4.0141,14.3585,2.3142,23.7728,0.9774,0.8169,1.1756,0.7132,1.3911,2.9802,2.9699,2.9904,2.9604,3.0001,5.1863,4.7666,5.6639,4.4776,6.1405,-2.1733,-2.2094,-2.1392,-2.2434,-2.1142,1.7609,1.5407,1.9775,1.3428,2.1482,1.8135,1.5854,2.0398,1.3811,2.2194,2.4215,2.1804,2.6708,1.9663,2.8723,1.7537,1.525,1.9796,1.3198,2.1587,1.5375,1.3148,1.7559,1.1145,1.9279,1.4313,1.2131,1.6436,1.0169,1.8097,2.1611,1.923,2.4062,1.7114,2.6052,0.4117,0.2005,0.6149,0.0102,0.7711,-0.0742,-0.276,0.1189,-0.4593,0.2648,-0.1403,-0.3407,0.0515,-0.5232,0.1962,-0.1716,-0.3709,0.0193,-0.5528,0.1632,-0.1358,-0.3352,0.0555,-0.5164,0.2018,-0.2039,-0.4027,-0.0136,-0.5836,0.1294,-0.2182,-0.4165,-0.0284,-0.5968,0.1153,0.4114,0.1748,0.648,-0.0547,0.8737,10.262,10.1307,10.4098,9.9703,10.5607,1128.2461,1062.0458,1207.6758,986.413,1294.6406,6,griJHKs,119.69,2.5382,10.325,0.4684,4821,100,43.187,320.555,-0.901,0.2,-99.9,1.2987078432,9.8809221523,1,10.325,119.69,3,1,10.26,120.55,1,10.41,120.1,0.13,2.18,0.19,5.94,0.45,1.3,0.7970805116,0.0468996,10.1685996,0.1160148,10.7897148,0.078166,10.265966,5.01072680944e+27,1.11692879605,3.68313713148,0.277393943697,RGB
28,,212290958,26.4152,16.562,34.0693,9.2302,37.3156,0.656,0.6122,0.7443,0.5984,0.8826,2.3696,2.3511,2.3875,2.3329,2.4048,8.6233,8.3078,9.1288,8.0874,9.8531,-3.008,-3.0388,-2.9795,-3.0711,-2.9535,0.7603,0.6205,0.8516,0.4311,0.9205,0.8505,0.7068,0.9446,0.5119,1.0169,1.4784,1.3237,1.5897,1.1171,1.6842,0.7991,0.6558,0.8923,0.4606,0.9633,0.5561,0.416,0.6465,0.2253,0.7136,0.4284,0.2908,0.517,0.103,0.5822,1.1999,1.0494,1.306,0.8465,1.3948,-0.6134,-0.7467,-0.5294,-0.9281,-0.4704,-1.1323,-1.261,-1.0512,-1.4354,-0.9938,-1.2041,-1.3316,-1.1226,-1.5051,-1.0656,-1.2409,-1.3681,-1.1595,-1.541,-1.1019,-1.2191,-1.3476,-1.1363,-1.5218,-1.077,-1.2816,-1.4086,-1.2001,-1.5812,-1.1422,-1.3001,-1.4273,-1.2184,-1.5999,-1.1602,0.1015,-0.0116,0.2246,-0.1247,0.369,10.8407,10.78,10.9158,10.7283,11.0088,1472.7854,1432.1959,1524.5829,1398.5062,1591.3413,5,grJHKs,28.6,1.5,4.218,0.1966,4775,100,42.693,322.847,-1.308,0.2,-99.9,0.6270819038,10.4218539033,1,4.218,28.6,2,0,-99.9,-99.9,1,4.28,29.1,0.079,0.9,-99.9,-99.9,0.18,1.2,1.0228397963,0.011571,9.648171,0.028623,10.255923,0.019285,9.727685,1.33314510929e+28,1.54190549468,3.67897337592,0.151322503284,RGB
29,,212291721,10.6536,4.3738,22.9393,1.9683,33.5811,0.8393,0.6772,1.0829,0.6107,1.383,2.2955,2.271,2.3206,2.2482,2.3446,10.5773,9.6834,11.8054,9.2085,13.1382,-3.1698,-3.2091,-3.135,-3.2507,-3.1045,0.2889,-0.0052,0.5085,-0.3004,0.6308,0.3753,0.0704,0.6015,-0.2436,0.7275,0.9893,0.664,1.2309,0.3081,1.3759,0.3253,0.0198,0.5514,-0.2951,0.6769,0.0853,-0.211,0.3059,-0.5085,0.4276,-0.0402,-0.329,0.1764,-0.6144,0.2961,0.7148,0.3965,0.9509,0.0565,1.0891,-1.0745,-1.3504,-0.8651,-1.6189,-0.7509,-1.5844,-1.8437,-1.3832,-2.0941,-1.2726,-1.655,-1.911,-1.4553,-2.1585,-1.3448,-1.6917,-1.946,-1.4927,-2.1916,-1.3821,-1.6763,-1.9324,-1.4755,-2.18,-1.3632,-1.7332,-1.9863,-1.5346,-2.2308,-1.4241,-1.7529,-2.0059,-1.5541,-2.2501,-1.4433,0.0966,-0.1563,0.3645,-0.3899,0.6492,12.1836,12.0245,12.3679,11.9131,12.5641,2733.4799,2540.3686,2975.6032,2413.3729,3256.9571,6,griJHKs,24.79,1.5835,3.392,0.1442,4967,100,43.804,317.71,-1.308,0.2,-99.9,1.035952523,10.0274963867,1,3.392,24.79,2,0,-99.9,-99.9,1,3.28,26.1,0.08,0.74,-99.9,-99.9,0.12,1.4,1.9143399939,0.0110124,10.5396124,0.0272412,11.1363412,0.018354,10.617554,2.34835210412e+28,1.78779128503,3.69609416,0.324678440923,RC
30,,212292040,18.0657,9.7984,29.3035,5.1939,37.0898,0.7467,0.6547,0.8859,0.612,1.0589,2.6716,2.6587,2.6846,2.6465,2.6969,6.4739,6.0899,7.0092,5.8765,7.6205,-2.5799,-2.6119,-2.5526,-2.6462,-2.5299,1.3505,1.1489,1.5069,0.9386,1.5963,1.4248,1.2162,1.5877,0.9991,1.684,2.0519,1.8265,2.2345,1.5938,2.36,1.3692,1.1607,1.5315,0.9436,1.6258,1.1371,0.9342,1.2945,0.7227,1.3834,1.0175,0.8189,1.1709,0.6123,1.2561,1.7799,1.5587,1.9583,1.3309,2.0796,-0.0183,-0.209,0.1283,-0.4084,0.2063,-0.5271,-0.709,-0.3878,-0.9004,-0.3126,-0.5962,-0.7769,-0.4578,-0.9665,-0.382,-0.6309,-0.8107,-0.4932,-1.0,-0.4173,-0.5987,-0.7802,-0.4593,-0.9692,-0.3839,-0.6671,-0.8466,-0.5296,-1.0349,-0.4542,-0.6831,-0.8628,-0.5455,-1.0505,-0.471,0.4153,0.2246,0.6147,0.0449,0.8118,10.8296,10.72,10.963,10.6427,11.102,1465.3103,1393.1313,1558.1485,1344.4558,1661.0908,6,griJHKs,59.26,1.7726,6.558,0.2782,4772,100,43.169,320.962,-1.065,0.2,-99.9,0.95376713,10.256854794,1,6.558,59.26,3,1,6.3,58.69,1,6.53,59.4,0.099,1.39,0.13,3.05,0.26,1.1,1.0267904359,0.0473442,10.2807442,0.1171146,10.9284146,0.078907,10.381407,7.49498284388e+27,1.29179871397,3.678700435,0.227611620969,RGB
31,,212292208,22.9778,12.2016,32.4561,5.3534,36.426,0.6775,0.617,0.8066,0.5989,1.0213,2.3913,2.3718,2.4101,2.3522,2.4272,8.5409,8.1349,9.2799,7.8839,10.3741,-2.9833,-3.0235,-2.9491,-3.0689,-2.9196,0.7462,0.5474,0.8623,0.2487,0.9387,0.8315,0.6285,0.9496,0.3188,1.0279,1.4388,1.2264,1.5708,0.9002,1.6676,0.7814,0.5782,0.8993,0.2683,0.9766,0.5436,0.344,0.659,0.0426,0.7332,0.4195,0.2226,0.533,-0.0711,0.606,1.1673,0.9581,1.2943,0.6376,1.3856,-0.6129,-0.8051,-0.5028,-1.0861,-0.4341,-1.1213,-1.3079,-1.0139,-1.572,-0.9475,-1.1917,-1.3776,-1.0847,-1.6382,-1.0176,-1.2282,-1.4134,-1.1212,-1.6721,-1.0544,-1.2131,-1.3993,-1.105,-1.6583,-1.0362,-1.2695,-1.4544,-1.1626,-1.7116,-1.0953,-1.2892,-1.4742,-1.1821,-1.7308,-1.1147,0.239,0.1187,0.3695,-0.0068,0.5284,11.8874,11.82,11.9753,11.7636,12.091,2384.9295,2312.0777,2483.4531,2252.8114,2619.4334,6,griJHKs,30.22,1.46,4.434,0.3147,4873,100,43.08,321.386,-1.376,0.2,-99.9,0.624579389,10.361308445,1,4.434,30.22,2,0,-99.9,-99.9,1,4.17,29.6,0.095,0.96,-99.9,-99.9,0.3,1.1,1.6515158668,0.027246,10.722946,0.067398,11.341898,0.04541,10.81151,1.41850166269e+28,1.56885792008,3.68779641138,0.214494312279,RGB
